Institution,ID,Lived,LivedB,Year,SRP,Pknown,Groupsize,GS,Males,Females,UD,PM,PF,PUD,SIRE,DAM
HUNBSTRND,ZDW12-00141 | [HUNBSTRND/212068],YES,1,2012,2 (1M/1F),1,116 (45M/49F/22NA),116,45,49,22,0.388,0.422,0.19,6,3
HUNBSTRND,ZDW12-00142 | [HUNBSTRND/212069],NO,0,2012,2 (1M/1F),1,116 (45M/49F/22NA),116,45,49,22,0.388,0.422,0.19,6,3
HUNBSTRND,ZDW12-00143 | [HUNBSTRND/212070],YES,1,2012,2 (1M/1F),1,116 (45M/49F/22NA),116,45,49,22,0.388,0.422,0.19,5,3
HUNBSTRND,ZDW12-00144 | [HUNBSTRND/212071],YES,1,2012,2 (1M/1F),1,116 (45M/49F/22NA),116,45,49,22,0.388,0.422,0.19,5,3
HUNBSTRND,ZDW12-00145 | [HUNBSTRND/212072],YES,1,2012,2 (1M/1F),1,116 (45M/49F/22NA),116,45,49,22,0.388,0.422,0.19,5,3
HUNBSTRND,ZDW12-00146 | [HUNBSTRND/212073],YES,1,2012,2 (1M/1F),1,116 (44M/49F/23NA),116,44,49,23,0.379,0.422,0.198,7,6
HUNBSTRND,ZDW12-00147 | [HUNBSTRND/212074],YES,1,2012,2 (1M/1F),1,116 (45M/48F/23NA),116,45,48,23,0.388,0.414,0.198,7,6
HUNBSTRND,ZDW12-00148 | [HUNBSTRND/212075],YES,1,2012,2 (1M/1F),1,116 (44M/49F/23NA),116,44,49,23,0.379,0.422,0.198,7,6
HUNBSTRND,ZDW12-00149 | [HUNBSTRND/212076],YES,1,2012,2 (1M/1F),1,116 (44M/49F/23NA),116,44,49,23,0.379,0.422,0.198,7,6
HUNBSTRND,ZDW12-00150 | [HUNBSTRND/212077],YES,1,2012,2 (1M/1F),1,116 (45M/49F/22NA),116,45,49,22,0.388,0.422,0.19,5,3
HUNBSTRND,ZDW12-00151 | [HUNBSTRND/212078],YES,1,2012,2 (1M/1F),1,116 (45M/49F/22NA),116,45,49,22,0.388,0.422,0.19,5,3
HUNBSTRND,ZDW12-00152 | [HUNBSTRND/212079],YES,1,2012,2 (1M/1F),1,116 (45M/49F/22NA),116,45,49,22,0.388,0.422,0.19,5,3
HUNBSTRND,ZDW12-00153 | [HUNBSTRND/212080],YES,1,2012,2 (1M/1F),1,116 (45M/48F/23NA),116,45,48,23,0.388,0.414,0.198,5,3
HUNBSTRND,ZDW12-00154 | [HUNBSTRND/212081],YES,1,2012,2 (1M/1F),1,116 (45M/48F/23NA),116,45,48,23,0.388,0.414,0.198,5,3
HUNBSTRND,ZDW12-00155 | [HUNBSTRND/212082],YES,1,2012,2 (1M/1F),1,116 (44M/49F/23NA),116,44,49,23,0.379,0.422,0.198,3,6
HUNBSTRND,ZDW12-00156 | [HUNBSTRND/212083],YES,1,2012,2 (1M/1F),1,116 (45M/48F/23NA),116,45,48,23,0.388,0.414,0.198,3,6
HUNBSTRND,ZDW12-00157 | [HUNBSTRND/212084],YES,1,2012,2 (1M/1F),1,116 (45M/48F/23NA),116,45,48,23,0.388,0.414,0.198,3,6
HUNBSTRND,ZDW12-00158 | [HUNBSTRND/212085],YES,1,2012,2 (1M/1F),1,116 (45M/48F/23NA),116,45,48,23,0.388,0.414,0.198,3,6
HUNBSTRND,ZDW12-00159 | [HUNBSTRND/212086],YES,1,2012,2 (1M/1F),1,116 (45M/49F/22NA),116,45,49,22,0.388,0.422,0.19,3,6
HUNBSTRND,ZDW12-00160 | [HUNBSTRND/212087],YES,1,2012,2 (1M/1F),1,116 (45M/49F/22NA),116,45,49,22,0.388,0.422,0.19,3,6
HUNBSTRND,ZDW12-00161 | [HUNBSTRND/212088],NO,0,2012,NA,0,116 (45M/49F/22NA),116,45,49,22,0.388,0.422,0.19,NA,NA
HUNBSTRND,ZDW12-00165 | [HUNBSTRND/212092],NO,0,2012,NA,0,116 (45M/49F/22NA),116,45,49,22,0.388,0.422,0.19,NA,NA
HUNBSTRND,ZDW12-00166 | [HUNBSTRND/212093],NO,0,2012,NA,0,116 (45M/49F/22NA),116,45,49,22,0.388,0.422,0.19,NA,NA
HUNBSTRND,ZDW12-00198 | [HUNBSTRND/212125],YES,1,2012,2 (1M/1F),1,116 (45M/49F/22NA),116,45,49,22,0.388,0.422,0.19,5,3
HUNBSTRND,ZDW12-00199 | [HUNBSTRND/212126],YES,1,2012,2 (1M/1F),1,116 (45M/49F/22NA),116,45,49,22,0.388,0.422,0.19,5,3
HUNBSTRND,ZDW12-00200 | [HUNBSTRND/212127],YES,1,2012,2 (1M/1F),1,116 (45M/49F/22NA),116,45,49,22,0.388,0.422,0.19,5,3
HUNBSTRND,ZDW12-00201 | [HUNBSTRND/212128],YES,1,2012,2 (1M/1F),1,116 (45M/49F/22NA),116,45,49,22,0.388,0.422,0.19,5,3
HUNBSTRND,ZDW12-00202 | [HUNBSTRND/212129],NO,0,2012,2 (1M/1F),1,116 (45M/49F/22NA),116,45,49,22,0.388,0.422,0.19,NA,4
HUNBSTRND,ZDW12-02027 | [HUNBSTRND/209060],YES,1,2009,NA,0,62 (36M/25F/1NA),62,36,25,1,0.581,0.403,0.016,NA,NA
HUNBSTRND,ZDW12-02080 | [HUNBSTRND/210047],YES,1,2010,2 (1M/1F),1,69 (39M/27F/3NA),69,39,27,3,0.565,0.391,0.043,4,3
HUNBSTRND,ZDW12-02081 | [HUNBSTRND/210048],YES,1,2010,2 (1M/1F),1,69 (39M/27F/3NA),69,39,27,3,0.565,0.391,0.043,4,3
HUNBSTRND,ZDW12-02082 | [HUNBSTRND/210049],YES,1,2010,2 (1M/1F),1,69 (38M/27F/4NA),69,38,27,4,0.551,0.391,0.058,5,5
HUNBSTRND,ZDW12-02083 | [HUNBSTRND/210050],YES,1,2010,2 (1M/1F),1,69 (38M/27F/4NA),69,38,27,4,0.551,0.391,0.058,5,5
HUNBSTRND,ZDW12-02094 | [HUNBSTRND/210079],YES,1,2010,2 (1M/1F),1,69 (39M/27F/3NA),69,39,27,3,0.565,0.391,0.043,3,3
HUNBSTRND,ZDW12-02095 | [HUNBSTRND/210080],NO,0,2010,2 (1M/1F),1,69 (39M/27F/3NA),69,39,27,3,0.565,0.391,0.043,3,3
HUNBSTRND,ZDW12-02120 | [HUNBSTRND/211054],YES,1,2011,2 (1M/1F),1,88 (49M/35F/4NA),88,49,35,4,0.557,0.398,0.045,6,5
HUNBSTRND,ZDW12-02121 | [HUNBSTRND/211056],YES,1,2011,2 (1M/1F),1,88 (49M/35F/4NA),88,49,35,4,0.557,0.398,0.045,6,5
HUNBSTRND,ZDW12-02122 | [HUNBSTRND/211063],NO,0,2011,2 (1M/1F),1,88 (50M/35F/3NA),88,50,35,3,0.568,0.398,0.034,6,5
HUNBSTRND,ZDW12-02123 | [HUNBSTRND/211066],YES,1,2011,2 (1M/1F),1,88 (49M/35F/4NA),88,49,35,4,0.557,0.398,0.045,6,5
HUNBSTRND,ZDW12-02127 | [HUNBSTRND/211070],YES,1,2011,2 (1M/1F),1,88 (49M/35F/4NA),88,49,35,4,0.557,0.398,0.045,2,5
HUNBSTRND,ZDW12-02128 | [HUNBSTRND/211071],YES,1,2011,2 (1M/1F),1,88 (49M/35F/4NA),88,49,35,4,0.557,0.398,0.045,2,5
HUNBSTRND,ZDW12-02129 | [HUNBSTRND/211072],YES,1,2011,2 (1M/1F),1,88 (49M/35F/4NA),88,49,35,4,0.557,0.398,0.045,2,5
HUNBSTRND,ZDW12-02130 | [HUNBSTRND/211073],YES,1,2011,2 (1M/1F),1,88 (49M/35F/4NA),88,49,35,4,0.557,0.398,0.045,2,5
HUNBSTRND,ZDW12-02131 | [HUNBSTRND/211074],YES,1,2011,2 (1M/1F),1,88 (49M/35F/4NA),88,49,35,4,0.557,0.398,0.045,2,5
HUNBSTRND,ZDW12-02152 | [HUNBSTRND/211099],YES,1,2011,2 (1M/1F),1,88 (49M/35F/4NA),88,49,35,4,0.557,0.398,0.045,6,6
